video_id,unitLabel,moduleLabel
"i4x-Medicine-HRP258-videoalpha-7e46cab6e310462abc22fc26aa5a1df1","Unit 5: Statistical Inference","Module 8: HIV Vaccine Trial/Bayesian Inference"
"i4x-Medicine-HRP258-videoalpha-a506c11807ce45fc8a7d5bc1c9a873c4","Unit 1: Descriptive Statistics and Looking at Data","Module 4: Measures of central tendency (mean  median) (12:12 /8:16)"
"i4x-Medicine-HRP258-videoalpha-a506c11807ce45fc8a7d5bc1c9a873c4","Unit 1: Descriptive Statistics and Looking at Data","Module 4: Measures of central tendency (mean  median) (12:12 /8:16)"
"i4x-Medicine-HRP258-videoalpha-528d05c268004532b0d6c752ce6706d9","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 1 Optional: Sample Size Formulas  Derivations"
"i4x-Medicine-HRP258-videoalpha-528d05c268004532b0d6c752ce6706d9","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 1 Optional: Sample Size Formulas  Derivations"
"i4x-Medicine-HRP258-videoalpha-dc2adff14c264698b8910e7803849c46","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 2: P-value pitfalls: Statistical vs. Clinical Significance"
"i4x-Medicine-HRP258-videoalpha-dc2adff14c264698b8910e7803849c46","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 2: P-value pitfalls: Statistical vs. Clinical Significance"
"i4x-Medicine-HRP258-videoalpha-a003d276678449238edc0d485c507dfe","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 3: P-value pitfalls: Multiple Testing"
"i4x-Medicine-HRP258-videoalpha-a003d276678449238edc0d485c507dfe","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 3: P-value pitfalls: Multiple Testing"
"i4x-Medicine-HRP258-videoalpha-71fa80262f7e482297c8fa9e5c90db3b","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 5: P-value pitfalls: Failure to prove an effect is not proof of no effect"
"i4x-Medicine-HRP258-videoalpha-71fa80262f7e482297c8fa9e5c90db3b","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 5: P-value pitfalls: Failure to prove an effect is not proof of no effect"
"i4x-Medicine-HRP258-videoalpha-9b50ae14f1db4c64b2c12aadad625b7c","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 6: P-value pitfalls: Correlation is not Causation"
"i4x-Medicine-HRP258-videoalpha-9b50ae14f1db4c64b2c12aadad625b7c","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 6: P-value pitfalls: Correlation is not Causation"
"i4x-Medicine-HRP258-videoalpha-08e23e0a0e9a45a0be57452bb2d6ee7d","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 7: Introduction to Correlated Data"
"i4x-Medicine-HRP258-videoalpha-08e23e0a0e9a45a0be57452bb2d6ee7d","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 7: Introduction to Correlated Data"
"i4x-Medicine-HRP258-videoalpha-9f8348839f2a45938d588a05dca21281","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 8: Overview of Statistical Tests"
"i4x-Medicine-HRP258-videoalpha-9f8348839f2a45938d588a05dca21281","Unit 6: P-values (errors  statistical power  and pitfalls)","Module 8: Overview of Statistical Tests"
"i4x-Medicine-HRP258-videoalpha-41d677412b2d4ce386e6e580fc9cf6b9","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 6: Regression Worries: Residual Confounding"
"i4x-Medicine-HRP258-videoalpha-41d677412b2d4ce386e6e580fc9cf6b9","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 6: Regression Worries: Residual Confounding"
"i4x-Medicine-HRP258-videoalpha-b94e01e06eba47288c227ee729d0a25b","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 2: Practical Example: Interpreting results from Logistical Regression"
"i4x-Medicine-HRP258-videoalpha-b94e01e06eba47288c227ee729d0a25b","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 2: Practical Example: Interpreting results from Logistical Regression"
"i4x-Medicine-HRP258-videoalpha-0be635a3b70a4e0c9751ace49374ee32","Unit 1: Descriptive Statistics and Looking at Data","Unit 1 R exercise 1 (Optional)"
"i4x-Medicine-HRP258-videoalpha-0be635a3b70a4e0c9751ace49374ee32","Unit 1: Descriptive Statistics and Looking at Data","Unit 1 R exercise 1 (Optional)"
"i4x-Medicine-HRP258-videoalpha-bf5c1e60544944e0b0bb7aac73d01847","Unit 3: Probability  Bayes' Rule  Diagnostic Testing","Overview/Weekly Teaser (4:41)"
"i4x-Medicine-HRP258-videoalpha-bf5c1e60544944e0b0bb7aac73d01847","Unit 3: Probability  Bayes' Rule  Diagnostic Testing","Overview/Weekly Teaser (4:41)"
"i4x-Medicine-HRP258-videoalpha-43468b07b99c435dbc104418cb97ecf9","Unit 2: Review of Study Designs; Measures of Disease Risk and Association","Module 2: Measures of disease frequency"
"i4x-Medicine-HRP258-videoalpha-43468b07b99c435dbc104418cb97ecf9","Unit 2: Review of Study Designs; Measures of Disease Risk and Association","Module 2: Measures of disease frequency"
"i4x-Medicine-HRP258-videoalpha-e1f2c2d4437b42ab932f309d885be1b9","Unit 9: Regression II: Logistic Regression  Cox Regression","Overview/Weekly Teasers"
"i4x-Medicine-HRP258-videoalpha-e1f2c2d4437b42ab932f309d885be1b9","Unit 9: Regression II: Logistic Regression  Cox Regression","Overview/Weekly Teasers"
"i4x-Medicine-HRP258-videoalpha-4caf169a759348b9a10e50ff9e63b67f","Unit 1: Descriptive Statistics and Looking at Data","Module 4: Measures of central tendency (mean  median) (12:12 /8:16)"
"i4x-Medicine-HRP258-videoalpha-4caf169a759348b9a10e50ff9e63b67f","Unit 1: Descriptive Statistics and Looking at Data","Module 4: Measures of central tendency (mean  median) (12:12 /8:16)"
"i4x-Medicine-HRP258-videoalpha-a506c11807ce45fc8a7d5bc1c9a873c4","Unit 1: Descriptive Statistics and Looking at Data","Module 4: Measures of central tendency (mean  median) (12:12 /8:16)"
"i4x-Medicine-HRP258-videoalpha-a506c11807ce45fc8a7d5bc1c9a873c4","Unit 1: Descriptive Statistics and Looking at Data","Module 4: Measures of central tendency (mean  median) (12:12 /8:16)"
"i4x-Medicine-HRP258-videoalpha-c29de3a18c264ff39ee17cd711add579","Unit 5: Statistical Inference","Module 7: Hypothesis Testing (p-values)"
"i4x-Medicine-HRP258-videoalpha-c29de3a18c264ff39ee17cd711add579","Unit 5: Statistical Inference","Module 7: Hypothesis Testing (p-values)"
"i4x-Medicine-HRP258-videoalpha-4caf169a759348b9a10e50ff9e63b67f","Unit 1: Descriptive Statistics and Looking at Data","Module 4: Measures of central tendency (mean  median) (12:12 /8:16)"
"i4x-Medicine-HRP258-videoalpha-4caf169a759348b9a10e50ff9e63b67f","Unit 1: Descriptive Statistics and Looking at Data","Module 4: Measures of central tendency (mean  median) (12:12 /8:16)"
"i4x-Medicine-HRP258-videoalpha-2c7e0777b9ec46c8994c423b0e6ea85f","Unit 1: Descriptive Statistics and Looking at Data","Module 6: Exploring real data: lead in lipstick"
"i4x-Medicine-HRP258-videoalpha-2c7e0777b9ec46c8994c423b0e6ea85f","Unit 1: Descriptive Statistics and Looking at Data","Module 6: Exploring real data: lead in lipstick"
"i4x-Medicine-HRP258-videoalpha-9b0d5e044e814ea99365ec785bdbfe4a","Unit 2: Review of Study Designs; Measures of Disease Risk and Association","Module 4: Relative risks (rate ratios  risk ratios  hazard ratios  odds ratios) (11:17 / 5:29 / 8:45)"
"i4x-Medicine-HRP258-videoalpha-9b0d5e044e814ea99365ec785bdbfe4a","Unit 2: Review of Study Designs; Measures of Disease Risk and Association","Module 4: Relative risks (rate ratios  risk ratios  hazard ratios  odds ratios) (11:17 / 5:29 / 8:45)"
"i4x-Medicine-HRP258-videoalpha-c26e4247f7724cc3bc407a7a3541ed90","Unit 6: P-values (errors  statistical power  and pitfalls)","Guest Lecture - Case Study:  Multiple Testing in Cardiovascular Medicine (optional)"
"i4x-Medicine-HRP258-videoalpha-c26e4247f7724cc3bc407a7a3541ed90","Unit 6: P-values (errors  statistical power  and pitfalls)","Guest Lecture - Case Study:  Multiple Testing in Cardiovascular Medicine (optional)"
"i4x-Medicine-HRP258-videoalpha-0eb9b1b82f1841f091f4d731dfecceb8","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 4: Interactions"
"i4x-Medicine-HRP258-videoalpha-0eb9b1b82f1841f091f4d731dfecceb8","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 4: Interactions"
"i4x-Medicine-HRP258-videoalpha-a8d15c7385d34901b4f1df5949f55ca6","Unit 8: Linear Regression  Part A","Module 2: Simple Linear Regression"
"i4x-Medicine-HRP258-videoalpha-a8d15c7385d34901b4f1df5949f55ca6","Unit 8: Linear Regression  Part A","Module 2: Simple Linear Regression"
"i4x-Medicine-HRP258-videoalpha-94b35f363f9d4ccc862d7d0f4db17db2","Unit 8: Linear Regression  Part A","Module 3: Residual Analysis"
"i4x-Medicine-HRP258-videoalpha-94b35f363f9d4ccc862d7d0f4db17db2","Unit 8: Linear Regression  Part A","Module 3: Residual Analysis"
"i4x-Medicine-HRP258-videoalpha-63d2af0f9cf54df59290d039dfc6e23c","Unit 8: Linear Regression  Part A","Module 4: Multiple Linear Regression and Statistical Adjustment"
"i4x-Medicine-HRP258-videoalpha-63d2af0f9cf54df59290d039dfc6e23c","Unit 8: Linear Regression  Part A","Module 4: Multiple Linear Regression and Statistical Adjustment"
"i4x-Medicine-HRP258-videoalpha-d161e2ce20d6473a84ad36ff3cc852ae","Unit 8: Linear Regression  Part A","Module 5: Categorical Predictors in Regression"
"i4x-Medicine-HRP258-videoalpha-d161e2ce20d6473a84ad36ff3cc852ae","Unit 8: Linear Regression  Part A","Module 5: Categorical Predictors in Regression"
"i4x-Medicine-HRP258-videoalpha-4c550f98be994daa98e3fb9de55642bc","Unit 8: Linear Regression  Part A","Module 6: Practice Interpreting Linear Regression Results"
"i4x-Medicine-HRP258-videoalpha-4c550f98be994daa98e3fb9de55642bc","Unit 8: Linear Regression  Part A","Module 6: Practice Interpreting Linear Regression Results"
"i4x-Medicine-HRP258-videoalpha-d64d4b69d6ec4f1c842f386743250570","Unit 8: Linear Regression  Part A","Module 7: Regression Worries: Overfitting and Missing Data"
"i4x-Medicine-HRP258-videoalpha-d64d4b69d6ec4f1c842f386743250570","Unit 8: Linear Regression  Part A","Module 7: Regression Worries: Overfitting and Missing Data"
"i4x-Medicine-HRP258-videoalpha-cfe5424484b64bb8b80c185427964c96","Unit 8: Linear Regression  Part A","Module 7 Optional: Variable Transformation"
"i4x-Medicine-HRP258-videoalpha-cfe5424484b64bb8b80c185427964c96","Unit 8: Linear Regression  Part A","Module 7 Optional: Variable Transformation"
"i4x-Medicine-HRP258-videoalpha-73747433856b4f0983d76766ed855461","Unit 4: Probability Distributions","Module 4: The Binomial Distribution (11:02 / 17:13 / 7:23 / 5:04)"
"i4x-Medicine-HRP258-videoalpha-73747433856b4f0983d76766ed855461","Unit 4: Probability Distributions","Module 4: The Binomial Distribution (11:02 / 17:13 / 7:23 / 5:04)"
"i4x-Medicine-HRP258-videoalpha-88dd05060ef44620a6e2b6fc9f311848","Unit 4: Probability Distributions","Module 4: The Binomial Distribution (11:02 / 17:13 / 7:23 / 5:04)"
"i4x-Medicine-HRP258-videoalpha-88dd05060ef44620a6e2b6fc9f311848","Unit 4: Probability Distributions","Module 4: The Binomial Distribution (11:02 / 17:13 / 7:23 / 5:04)"
"i4x-Medicine-HRP258-videoalpha-e2351772d7464966aeb6ae7b974e8710","Unit 1: Descriptive Statistics and Looking at Data","Module 3: Visualizing data (17:54 / 5:23)"
"i4x-Medicine-HRP258-videoalpha-e2351772d7464966aeb6ae7b974e8710","Unit 1: Descriptive Statistics and Looking at Data","Module 3: Visualizing data (17:54 / 5:23)"
"i4x-Medicine-HRP258-videoalpha-413d6a45b82848339ab5fd3836dfb928","Getting Started","Math Review (optional)"
"i4x-Medicine-HRP258-videoalpha-413d6a45b82848339ab5fd3836dfb928","Getting Started","Math Review (optional)"
"i4x-Medicine-HRP258-videoalpha-cb740c2bfd244c0ab97e8ecb7ae9cfe4","Unit 2: Review of Study Designs; Measures of Disease Risk and Association","Module 4: Relative risks (rate ratios  risk ratios  hazard ratios  odds ratios) (11:17 / 5:29 / 8:45)"
"i4x-Medicine-HRP258-videoalpha-cb740c2bfd244c0ab97e8ecb7ae9cfe4","Unit 2: Review of Study Designs; Measures of Disease Risk and Association","Module 4: Relative risks (rate ratios  risk ratios  hazard ratios  odds ratios) (11:17 / 5:29 / 8:45)"
"i4x-Medicine-HRP258-videoalpha-6adf0626e63d48aeb88f3e92c9e597cb","Unit 1: Descriptive Statistics and Looking at Data","Module 1: Introduction to datasets"
"i4x-Medicine-HRP258-videoalpha-6026fa53876c4a53b3a839ebea01bf7a","Unit 4: Probability Distributions","Module 5: The Normal and Standard Normal Distributions"
"i4x-Medicine-HRP258-videoalpha-6026fa53876c4a53b3a839ebea01bf7a","Unit 4: Probability Distributions","Module 5: The Normal and Standard Normal Distributions"
"i4x-Medicine-HRP258-videoalpha-8b6b66c8a4b642c49be0f90a05a1dc86","Unit 4: Probability Distributions","Module 6: The Normal Approximation to the Binomial"
"i4x-Medicine-HRP258-videoalpha-8b6b66c8a4b642c49be0f90a05a1dc86","Unit 4: Probability Distributions","Module 6: The Normal Approximation to the Binomial"
"i4x-Medicine-HRP258-videoalpha-7d526d22f20e42d2a572bf2791011991","Unit 7: Statistical Tests  Part A","Module 5: Comparing Proportions between more than 2 Groups"
"i4x-Medicine-HRP258-videoalpha-7d526d22f20e42d2a572bf2791011991","Unit 7: Statistical Tests  Part A","Module 5: Comparing Proportions between more than 2 Groups"
"i4x-Medicine-HRP258-videoalpha-7304f201916344e584614e3a83cfefc0","Unit 7: Statistical Tests  Part A","Module 6: Comparing Time-to-Event Outcomes between 2 or more Groups (4:41 / 13:34 /  5:04)"
"i4x-Medicine-HRP258-videoalpha-7304f201916344e584614e3a83cfefc0","Unit 7: Statistical Tests  Part A","Module 6: Comparing Time-to-Event Outcomes between 2 or more Groups (4:41 / 13:34 /  5:04)"
"i4x-Medicine-HRP258-videoalpha-f9ef68a24dfd40238c79458d883df19c","Unit 7: Statistical Tests  Part A","Module 6: Comparing Time-to-Event Outcomes between 2 or more Groups (4:41 / 13:34 /  5:04)"
"i4x-Medicine-HRP258-videoalpha-f9ef68a24dfd40238c79458d883df19c","Unit 7: Statistical Tests  Part A","Module 6: Comparing Time-to-Event Outcomes between 2 or more Groups (4:41 / 13:34 /  5:04)"
"i4x-Medicine-HRP258-videoalpha-881e37cad38e42f99e96b3eba3e9538c","Unit 5: Statistical Inference","Module 4: Distributions of some common Statistics (11:32 / 9:31 / 8:55)"
"i4x-Medicine-HRP258-videoalpha-881e37cad38e42f99e96b3eba3e9538c","Unit 5: Statistical Inference","Module 4: Distributions of some common Statistics (11:32 / 9:31 / 8:55)"
"i4x-Medicine-HRP258-videoalpha-a0ba620f03bf47d5a3d6120f0620423f","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 1: Logistic Regression"
"i4x-Medicine-HRP258-videoalpha-a0ba620f03bf47d5a3d6120f0620423f","Unit 9: Regression II: Logistic Regression  Cox Regression","Module 1: Logistic Regression"
"i4x-Medicine-HRP258-videoalpha-f0808c347a4c45f69c7bf337e100d910","Unit 1: Descriptive Statistics and Looking at Data","Unit 1 R exercise 1 (Optional)"
"i4x-Medicine-HRP258-videoalpha-f0808c347a4c45f69c7bf337e100d910","Unit 1: Descriptive Statistics and Looking at Data","Unit 1 R exercise 1 (Optional)"
"i4x-Medicine-HRP258-videoalpha-fe75278291dc48ff98672ef3502d5042","Unit 1: Descriptive Statistics and Looking at Data","Module 5: Dispersion of the data (standard deviation  percentiles)"
"i4x-Medicine-HRP258-videoalpha-fe75278291dc48ff98672ef3502d5042","Unit 1: Descriptive Statistics and Looking at Data","Module 5: Dispersion of the data (standard deviation  percentiles)"
"i4x-Medicine-HRP258-videoalpha-6d8e5930b76041909c7e8910f9048c4f","Unit 1: Descriptive Statistics and Looking at Data","Module 2: Types of data (7:08)"
"i4x-Medicine-HRP258-videoalpha-6d8e5930b76041909c7e8910f9048c4f","Unit 1: Descriptive Statistics and Looking at Data","Module 2: Types of data (7:08)"
"i4x-Medicine-HRP258-videoalpha-c5cbefddbd55429b8a796a6521b9b752","Unit 1: Descriptive Statistics and Looking at Data","Module 5: Dispersion of the data (standard deviation  percentiles)"
"i4x-Medicine-HRP258-videoalpha-c5cbefddbd55429b8a796a6521b9b752","Unit 1: Descriptive Statistics and Looking at Data","Module 5: Dispersion of the data (standard deviation  percentiles)"
"i4x-Medicine-HRP258-videoalpha-4b632ade6da349f0a45e7c00f810aa0f","Unit 8: Linear Regression  Part A","R extra practice 3 (optional)"
"i4x-Medicine-HRP258-videoalpha-4b632ade6da349f0a45e7c00f810aa0f","Unit 8: Linear Regression  Part A","R extra practice 3 (optional)"
"i4x-Medicine-HRP258-videoalpha-2c7e0777b9ec46c8994c423b0e6ea85f","Unit 1: Descriptive Statistics and Looking at Data","Module 6: Exploring real data: lead in lipstick"
"i4x-Medicine-HRP258-videoalpha-2c7e0777b9ec46c8994c423b0e6ea85f","Unit 1: Descriptive Statistics and Looking at Data","Module 6: Exploring real data: lead in lipstick"
"i4x-Medicine-HRP258-videoalpha-6adf0626e63d48aeb88f3e92c9e597cb","Unit 1: Descriptive Statistics and Looking at Data","Module 1: Introduction to datasets"
"i4x-Medicine-HRP258-videoalpha-6adf0626e63d48aeb88f3e92c9e597cb","Unit 1: Descriptive Statistics and Looking at Data","Module 1: Introduction to datasets"
"i4x-Medicine-HRP258-videoalpha-5b31fffebc8b476fa3a29daa0eb2024d","Unit 5: Statistical Inference","Module 4: Distributions of some common Statistics (11:32 / 9:31 / 8:55)"
"i4x-Medicine-HRP258-videoalpha-5b31fffebc8b476fa3a29daa0eb2024d","Unit 5: Statistical Inference","Module 4: Distributions of some common Statistics (11:32 / 9:31 / 8:55)"
"i4x-Medicine-HRP258-videoalpha-91559cffc4c3418592a75e29ccd6bb03","Unit 7: Statistical Tests  Part A","Module 2: Comparing Means between more than 2 Groups (13:48 / 6:44 / 11:49)"
"i4x-Medicine-HRP258-videoalpha-91559cffc4c3418592a75e29ccd6bb03","Unit 7: Statistical Tests  Part A","Module 2: Comparing Means between more than 2 Groups (13:48 / 6:44 / 11:49)"
"i4x-Medicine-HRP258-videoalpha-87a8ea6a213e406eb264f518bafdb49c","Unit 7: Statistical Tests  Part A","Module 2: Comparing Means between more than 2 Groups (13:48 / 6:44 / 11:49)"
"i4x-Medicine-HRP258-videoalpha-87a8ea6a213e406eb264f518bafdb49c","Unit 7: Statistical Tests  Part A","Module 2: Comparing Means between more than 2 Groups (13:48 / 6:44 / 11:49)"
"i4x-Medicine-HRP258-videoalpha-aba3a9944e23409a926f484b8fd5d5c9","Unit 7: Statistical Tests  Part A","Module 3: Alternative tests to the ttest and ANOVA (non-parametric tests) (12:36 / 3:06 / 15:23)"
"i4x-Medicine-HRP258-videoalpha-aba3a9944e23409a926f484b8fd5d5c9","Unit 7: Statistical Tests  Part A","Module 3: Alternative tests to the ttest and ANOVA (non-parametric tests) (12:36 / 3:06 / 15:23)"
"i4x-Medicine-HRP258-videoalpha-5ce998d44e594af3ab0344505e022f86","Unit 7: Statistical Tests  Part A","Module 3: Alternative tests to the ttest and ANOVA (non-parametric tests) (12:36 / 3:06 / 15:23)"
"i4x-Medicine-HRP258-videoalpha-5ce998d44e594af3ab0344505e022f86","Unit 7: Statistical Tests  Part A","Module 3: Alternative tests to the ttest and ANOVA (non-parametric tests) (12:36 / 3:06 / 15:23)"
"i4x-Medicine-HRP258-videoalpha-108cb5428c32489282269bed78f87dc1","Unit 8: Linear Regression  Part A","Module 1: Covariance and Correlation"
"i4x-Medicine-HRP258-videoalpha-108cb5428c32489282269bed78f87dc1","Unit 8: Linear Regression  Part A","Module 1: Covariance and Correlation"
